ID de l'eKanban;Articles;Sebango;Qté d'articles;Statut;Date Time Created;Heure de scan;Poids brut;Utilisateur;Id petit train;Storage bin from;Storage bin to;Ligne de production;Cycle ID;N° de page
1268000000356;1502164XXX;2164;15;REUSABLE;16.11.2017 17:53:48;14.12.2017 18:46:09;7.68 KGM;colinan;trjaune;DG 03;TOYOTA;EAGLE;20171214011;
1268000000357;1501735XXX;1735;15;REUSABLE;16.11.2017 17:53:59;19.12.2017 07:52:03;7.92 KGM;colinan;trjaune;DI 02;TOYOTA;EAGLE;20171219002;
1268000000358;1501722XXX;1722;15;REUSABLE;16.11.2017 17:54:11;19.12.2017 07:52:03;7.68 KGM;colinan;trjaune;DI 03;TOYOTA;EAGLE;20171219002;
1268000000359;1641799XXX;1799;55;REUSABLE;16.11.2017 17:54:22;13.12.2017 18:03:05;10.304 KGM;colinan;trjaune;DJ 03;TOYOTA;EAGLE;20171213011;
1268000000360;1501761XXX;1761;55;REUSABLE;16.11.2017 17:54:33;13.12.2017 18:03:04;9.8 KGM;colinan;trjaune;DH 03;TOYOTA;EAGLE;20171213011;
1268000000361;1502177XXX;2177;50;REUSABLE;16.11.2017 17:54:45;14.12.2017 14:24:41;10.914 KGM;colinan;trjaune;DG 01;TOYOTA;EAGLE;20171214008;
1268000000362;1502203XXX;2203;24;REUSABLE;16.11.2017 17:54:56;14.12.2017 14:24:41;10 KGM;colinan;trjaune;DG 02;TOYOTA;EAGLE;20171214008;
1268000000363;1641800XXX;1800;53;REUSABLE;16.11.2017 17:55:08;13.12.2017 18:03:05;10.098 KGM;colinan;trjaune;DJ 02;TOYOTA;EAGLE;20171213011;
1268000000364;1501748XXX;1748;54;REUSABLE;16.11.2017 17:55:20;19.12.2017 07:52:03;9.625 KGM;colinan;trjaune;DI 01;TOYOTA;EAGLE;20171219002;
1268000000365;1502190XXX;2190;50;REUSABLE;16.11.2017 17:55:31;14.12.2017 14:24:41;11.016 KGM;colinan;trjaune;DF 02;TOYOTA;EAGLE;20171214008;
1268000000366;1641797XXX;1797;50;REUSABLE;16.11.2017 17:55:43;13.12.2017 18:03:05;10.302 KGM;colinan;trjaune;DK 02;TOYOTA;EAGLE;20171213011;
1268000000367;1501774XXX;1774;50;REUSABLE;16.11.2017 17:55:55;19.12.2017 07:52:03;8.925 KGM;colinan;trjaune;DH 02;TOYOTA;EAGLE;20171219002;
1268000000368;1697561XXX;7561;180;PRINTED;16.11.2017 17:56:06;Not scanned;249.78 KGM;colinan;trjaune;;TOYOTA;EAGLE;;
1268000000369;1641794XXX;1794;180;PRINTED;16.11.2017 17:56:18;Not scanned;249.78 KGM;colinan;trjaune;;TOYOTA;EAGLE;;
1268000000370;1648052XXX;8052;88;PRINTED;16.11.2017 17:56:30;Not scanned;181.827 KGM;colinan;trjaune;;TOYOTA;EAGLE;;
1268000000371;31411492DP;1492;4;PRINTED;16.11.2017 17:56:42;Not scanned;9.225 KGM;colinan;trjaune;MONO 13;SCRE6;EAGLE;;
1268000000372;1501813XXX;1813;19;PRINTED;16.11.2017 17:56:53;Not scanned;11.2 KGM;colinan;trjaune;DH 01;TOYOTA;EAGLE;;
1268000000373;1862374XXX;2374;19;PRINTED;16.11.2017 17:57:05;Not scanned;10.8 KGM;colinan;trjaune;DK 01;TOYOTA;EAGLE;;
1268000000374;1501800XXX;1800;28;REUSABLE;16.11.2017 17:57:17;19.12.2017 07:52:03;10.44 KGM;colinan;trjaune;DJ 01;TOYOTA;EAGLE;20171219002;
1268000000375;1502268XXX;2268;38;PRINTED;16.11.2017 17:57:29;Not scanned;8.97 KGM;colinan;trjaune;DF 03;TOYOTA;EAGLE;;
1268000000376;1468131XXX;8131;30;PRINTED;16.11.2017 17:57:41;Not scanned;6.2 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000377;E4073227;3227;16;REUSABLE;16.11.2017 17:57:53;25.11.2017 03:02:50;11.169 KGM;colinan;trceram;;JLR;EAGLE;20171125002;
1268000000378;1224704XXX;4704;24;PRINTED;16.11.2017 17:58:05;Not scanned;7.25 KGM;colinan;trjaune;MONO 22;H79;EAGLE;;
1268000000379;1224707XXX;4707;24;REUSABLE;16.11.2017 17:58:17;23.11.2017 10:33:29;14.5 KGM;colinan;trceram;MONO 24;H79;EAGLE;20171123007;
1268000000380;9674325180;3251;108;PRINTED;16.11.2017 17:58:29;Not scanned;9.701 KGM;colinan;trjaune;F 003;P8;EAGLE;;
1268000000381;9674325480;3254;80;PRINTED;16.11.2017 17:58:41;Not scanned;7.938 KGM;colinan;trjaune;F 009;P8;EAGLE;;
1268000000382;9674325380;3253;70;REUSABLE;16.11.2017 17:58:53;22.12.2017 23:58:11;6.319 KGM;colinan;trorange;F 108;P8;EAGLE;20171222009;
1268000000383;9809803880;8038;50;PRINTED;16.11.2017 17:59:05;Not scanned;6.273 KGM;colinan;trjaune;F 005;P8;EAGLE;;
1268000000384;1667475XXX;7475;25;REUSABLE;16.11.2017 17:59:17;22.12.2017 18:49:46;9.698 KGM;colinan;trjaune;G 084;JLR;EAGLE;20171222004;
1268000000385;1667472XXX;7472;25;REUSABLE;16.11.2017 17:59:29;22.12.2017 18:49:46;2.6 KGM;colinan;trjaune;G 078;JLR;EAGLE;20171222004;
1268000000386;1117225XXX;7225;50;PRINTED;16.11.2017 17:59:42;Not scanned;6.12 KGM;colinan;trjaune;G 056;P8;EAGLE;;
1268000000387;1921643XXX;1643;25;REUSABLE;16.11.2017 17:59:54;22.12.2017 23:58:11;4.42 KGM;colinan;trorange;E 019;P8;EAGLE;20171222009;
1268000000388;1152342XXX;2342;40;REUSABLE;16.11.2017 18:00:06;22.12.2017 23:58:11;6.15 KGM;colinan;trorange;E 017;P8;EAGLE;20171222009;
1268000000389;7903234103;4103;1500;PRINTED;16.11.2017 18:00:18;Not scanned;12.008 KGM;colinan;trjaune;DC 11;A9;EAGLE;;
1268000000390;E4057139XXX;7139;21;PRINTED;16.11.2017 18:00:31;Not scanned;7.26 KGM;colinan;trjaune;F 071;EAGLE;EAGLE;;
1268000000391;1514696;4696;36;PRINTED;16.11.2017 18:00:43;Not scanned;6.993 KGM;colinan;trjaune;G 088;JLR;EAGLE;;
1268000000392;1560431XXX;431;6;REUSABLE;16.11.2017 18:00:55;23.12.2017 04:02:10;13.083 KGM;colinan;trceram;DEBORD;SCRE6;EAGLE;20171223006;
1268000000393;1501813XXX;1813;19;PRINTED;16.11.2017 18:01:08;Not scanned;11.2 KGM;colinan;trjaune;DH 01;TOYOTA;EAGLE;;
1268000000394;1862374XXX;2374;19;PRINTED;16.11.2017 18:01:20;Not scanned;10.8 KGM;colinan;trjaune;DK 01;TOYOTA;EAGLE;;
1268000000395;1501800XXX;1800;28;PRINTED;16.11.2017 18:01:33;Not scanned;10.44 KGM;colinan;trjaune;DJ 01;TOYOTA;EAGLE;;
1268000000396;1502268XXX;2268;38;PRINTED;16.11.2017 18:01:45;Not scanned;8.97 KGM;colinan;trjaune;DF 03;TOYOTA;EAGLE;;
1268000000397;9674325180;3251;108;REUSABLE;16.11.2017 18:01:58;22.12.2017 23:58:11;9.701 KGM;colinan;trorange;F 003;SYNCHRONE;EAGLE;20171222009;
1268000000398;9674325480;3254;80;REUSABLE;16.11.2017 18:02:10;22.12.2017 23:58:11;7.938 KGM;colinan;trorange;F 009;SYNCHRONE;EAGLE;20171222009;
1268000000399;9674325380;3253;70;REUSABLE;16.11.2017 18:02:23;21.12.2017 13:29:05;6.319 KGM;colinan;trorange;F 108;SYNCHRONE;EAGLE;20171221019;
1268000000400;9809803880;8038;50;REUSABLE;16.11.2017 18:02:35;22.12.2017 23:58:11;6.273 KGM;colinan;trorange;F 005;SYNCHRONE;EAGLE;20171222009;
1268000000401;11506;6;1000;PRINTED;16.11.2017 18:02:48;Not scanned;18.018 KGM;colinan;trjaune;E 105;A9;EAGLE;;
1268000000402;11506;6;1000;REUSABLE;16.11.2017 18:03:01;14.12.2017 17:20:28;18.018 KGM;colinan;trjaune;E 105;MS A7;EAGLE;20171214010;
1268000000403;11506;6;1000;PRINTED;16.11.2017 18:03:13;Not scanned;18.018 KGM;colinan;trjaune;E 105;ICEMI 0;EAGLE;;
1268000000404;11506;6;1000;PRINTED;16.11.2017 18:03:26;Not scanned;18.018 KGM;colinan;trjaune;E 105;ICEMI 1;EAGLE;;
1268000000405;11506;6;1000;PRINTED;16.11.2017 18:03:39;Not scanned;18.018 KGM;colinan;trjaune;E 105;ICEMI 3;EAGLE;;
1268000000406;11506;6;1000;REUSABLE;16.11.2017 18:03:52;21.11.2017 10:41:56;18.018 KGM;colinan;trorange;E 105;CB 36;EAGLE;20171121008;
1268000000407;7903234103;4103;1500;PRINTED;16.11.2017 18:04:05;Not scanned;12.008 KGM;colinan;trjaune;DC 11;A9;EAGLE;;
1268000000408;1692068XXX;2068;14;REUSABLE;16.11.2017 18:04:18;22.12.2017 13:50:37;9.6 KGM;colinan;trorange;G 016;A9;EAGLE;20171222002;
1268000000409;1966582XXX;6582;50;PRINTED;16.11.2017 18:04:31;Not scanned;6.12 KGM;colinan;trjaune;DF 01;A9;EAGLE;;
1268000000410;1966582XXX;6582;50;REUSABLE;16.11.2017 18:04:43;22.12.2017 23:58:11;6.12 KGM;colinan;trorange;DF 01;P8;EAGLE;20171222009;
1268000000411;1805699XXX;5699;75;REUSABLE;16.11.2017 18:04:56;22.12.2017 23:39:07;6.46 KGM;colinan;trviolet;F 025;SCRE6;EAGLE;20171222011;
1268000000412;1514696;4696;36;REUSABLE;16.11.2017 18:05:09;14.12.2017 10:22:39;6.993 KGM;colinan;trjaune;G 088;JLR;EAGLE;20171214007;
1268000000413;1841007XXX;1007;200;PRINTED;16.11.2017 18:05:22;Not scanned;9.045 KGM;colinan;trjaune;DI 25;JLR;EAGLE;;
1268000000414;1669282XXX;9282;26;PRINTED;16.11.2017 18:05:35;Not scanned;5.4 KGM;colinan;trjaune;F 081;JLR;EAGLE;;
1268000000415;1811630XXX;1630;28;PRINTED;16.11.2017 18:05:48;Not scanned;10.614 KGM;colinan;trjaune;DL 13;JLR;EAGLE;;
1268000000416;1530036;36;800;PRINTED;16.11.2017 18:06:02;Not scanned;13.617 KGM;colinan;trjaune;DA 44;JLR;EAGLE;;
1268000000417;1704531XXX;4531;60;REUSABLE;16.11.2017 18:06:15;22.12.2017 23:58:11;7.32 KGM;colinan;trorange;F 060;A9;EAGLE;20171222009;
1268000000418;1421016XXX;1016;40;REUSABLE;16.11.2017 18:06:28;03.12.2017 23:37:09;7.708 KGM;colinan;trorange;F 037;A9;EAGLE;20171203002;
1268000000419;1689578XXX;9578;62;PRINTED;16.11.2017 18:06:42;Not scanned;10.71 KGM;colinan;trjaune;E 034;A9;EAGLE;;
1268000000420;1772733XXX;2733;100;PRINTED;16.11.2017 18:06:55;Not scanned;3.535 KGM;colinan;trjaune;E 011;A9;EAGLE;;
1268000000421;1772733XXX;2733;100;REUSABLE;16.11.2017 18:07:09;21.12.2017 16:44:17;3.535 KGM;colinan;trorange;E 011;T9;EAGLE;20171221022;
1268000000422;1277257XXX;7257;200;REUSABLE;16.11.2017 18:07:22;05.12.2017 00:33:02;12.462 KGM;colinan;trorange;;T9;EAGLE;20171204029;
1268000000423;1187322XXX;7322;70;REUSABLE;16.11.2017 18:07:35;22.12.2017 23:58:11;7.1 KGM;colinan;trorange;E 015;P8;EAGLE;20171222009;
1268000000424;1117225XXX;7225;50;REUSABLE;16.11.2017 18:07:49;22.12.2017 23:58:11;6.12 KGM;colinan;trorange;G 056;P8;EAGLE;20171222009;
1268000000425;1667474XXX;7474;34;REUSABLE;16.11.2017 18:08:02;19.12.2017 14:16:46;13.055 KGM;colinan;trjaune;G 082;JLR;EAGLE;20171219005;
1268000000426;1667476XXX;7476;25;REUSABLE;16.11.2017 18:08:16;22.12.2017 17:31:41;9.698 KGM;colinan;trjaune;G 086;JLR;EAGLE;20171222003;
1268000000427;1669283XXX;9283;26;PRINTED;16.11.2017 18:08:29;Not scanned;5.4 KGM;colinan;trjaune;G 076;EAGLE;EAGLE;;
1268000000428;1669285XXX;9285;26;PRINTED;16.11.2017 18:08:43;Not scanned;5.4 KGM;colinan;trjaune;F 083;EAGLE;EAGLE;;
1268000000429;1669286XXX;9286;26;PRINTED;16.11.2017 18:08:57;Not scanned;5.4 KGM;colinan;trjaune;F 085;EAGLE;EAGLE;;
1268000000430;1667471XXX;7471;28;REUSABLE;16.11.2017 18:09:11;02.12.2017 02:33:29;2.9 KGM;colinan;trjaune;G 080;EAGLE;EAGLE;20171202004;
1268000000431;1551852XXX;1852;400;REUSABLE;16.11.2017 18:09:24;12.12.2017 16:32:04;80.2 KGM;colinan;trjaune;E 111;EAGLE;EAGLE;20171212011;
1268000000432;1549825XXX;9825;30;REUSABLE;16.11.2017 18:09:38;15.12.2017 10:30:57;3.968 KGM;colinan;trjaune;F 094;EAGLE;EAGLE;20171215007;
1268000000433;1610695XXX;695;140;REUSABLE;16.11.2017 18:09:52;22.12.2017 08:29:09;9.306 KGM;colinan;trviolet;E 082;SCRE6;EAGLE;20171222004;
1268000000434;1333658XXX;3658;80;REUSABLE;16.11.2017 18:10:06;22.12.2017 23:58:11;5.508 KGM;colinan;trorange;G 116;CDC;EAGLE;20171222009;
1268000000435;1333657XXX;3657;80;REUSABLE;16.11.2017 18:10:20;22.12.2017 23:58:11;6.156 KGM;colinan;trorange;G 114;CDC;EAGLE;20171222009;
1268000000436;1969511XXX;9511;24;REUSABLE;16.11.2017 18:10:34;22.12.2017 23:58:11;8.625 KGM;colinan;trorange;G 112;CDC;EAGLE;20171222009;
1268000000437;1599661XXX;9661;10;REUSABLE;16.11.2017 18:10:47;15.12.2017 08:52:38;9.24 KGM;colinan;trorange;G 006;A9;EAGLE;20171215011;
1268000000438;1635771XXX;5771;54;PRINTED;16.11.2017 18:11:01;Not scanned;4.4 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000439;1508677;8677;32;PRINTED;16.11.2017 18:11:15;Not scanned;8.91 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000440;E4074581;4581;672;PRINTED;16.11.2017 18:11:29;Not scanned;67.3 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000441;E4043237;3237;18;PRINTED;16.11.2017 18:11:43;Not scanned;10.089 KGM;colinan;trjaune;DS 01;JLR;EAGLE;;
1268000000442;E4053688;3688;26;PRINTED;16.11.2017 18:11:57;Not scanned;5.94 KGM;colinan;trjaune;E 027;JLR;EAGLE;;
1268000000443;1668552XXX;8552;26;PRINTED;16.11.2017 18:12:11;Not scanned;10.071 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000444;1668551XXX;8551;26;PRINTED;16.11.2017 18:12:25;Not scanned;2.7 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000445;E4058799;8799;25;PRINTED;16.11.2017 18:12:40;Not scanned;6.162 KGM;colinan;trjaune;E 029;JLR;EAGLE;;
1268000000446;1481403;1403;25;PRINTED;16.11.2017 18:12:54;Not scanned;5.772 KGM;colinan;trjaune;E 035;JLR;EAGLE;;
1268000000447;1481416;1416;25;PRINTED;16.11.2017 18:13:08;Not scanned;5.46 KGM;colinan;trjaune;E 037;JLR;EAGLE;;
1268000000448;E4043234;3234;20;PRINTED;16.11.2017 18:13:22;Not scanned;5.481 KGM;colinan;trjaune;DK 031;JLR;EAGLE;;
1268000000449;E4043235;3235;50;PRINTED;16.11.2017 18:13:36;Not scanned;10.2 KGM;colinan;trjaune;DK 032;JLR;EAGLE;;
1268000000450;1259857;9857;25;PRINTED;16.11.2017 18:13:50;Not scanned;4.94 KGM;colinan;trjaune;E 061;JLR;EAGLE;;
1268000000451;1259818;9818;25;PRINTED;16.11.2017 18:14:05;Not scanned;0.26 KGM;colinan;trjaune;E 063;JLR;EAGLE;;
1268000000452;1259831;9831;25;PRINTED;16.11.2017 18:14:19;Not scanned;8.71 KGM;colinan;trjaune;E 065;JLR;EAGLE;;
1268000000453;1259870XXX;9870;25;PRINTED;16.11.2017 18:14:33;Not scanned;4.68 KGM;colinan;trjaune;E 067;JLR;EAGLE;;
1268000000454;1287924XXX;7924;25;PRINTED;16.11.2017 18:14:48;Not scanned;6.578 KGM;colinan;trjaune;E 069;JLR;EAGLE;;
1268000000455;1254449XXX;4449;25;PRINTED;16.11.2017 18:15:02;Not scanned;8.58 KGM;colinan;trjaune;E 071;JLR;EAGLE;;
1268000000456;1254644XXX;4644;25;PRINTED;16.11.2017 18:15:16;Not scanned;9.204 KGM;colinan;trjaune;E 073;JLR;EAGLE;;
1268000000457;1320879XXX;879;25;PRINTED;16.11.2017 18:15:31;Not scanned;9.1 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000458;1482261;2261;24;PRINTED;16.11.2017 18:15:45;Not scanned;11.125 KGM;colinan;trjaune;DO 03;JLR;EAGLE;;
1268000000459;1482274;2274;500;PRINTED;16.11.2017 18:16:00;Not scanned;220.44 KGM;colinan;trjaune;DQ 01;JLR;EAGLE;;
1268000000460;1318474;8474;22;PRINTED;16.11.2017 18:16:14;Not scanned;6.831 KGM;colinan;trjaune;DR 02;JLR;EAGLE;;
1268000000461;1318487;8487;22;PRINTED;16.11.2017 18:16:29;Not scanned;2.3 KGM;colinan;trjaune;DR 03;JLR;EAGLE;;
1268000000462;E4053802;3802;20;PRINTED;16.11.2017 18:16:43;Not scanned;9.072 KGM;colinan;trjaune;F 113;JLR;EAGLE;;
1268000000463;E4053536;3536;20;PRINTED;16.11.2017 18:16:58;Not scanned;9.135 KGM;colinan;trjaune;F 115;JLR;EAGLE;;
1268000000464;1638620XXX;8620;18;PRINTED;16.11.2017 18:17:12;Not scanned;9.88 KGM;colinan;trjaune;DP 03;JLR;EAGLE;;
1268000000465;1638621XXX;8621;18;PRINTED;16.11.2017 18:17:27;Not scanned;10.07 KGM;colinan;trjaune;DP 01;JLR;EAGLE;;
1268000000466;1318461;8461;16;PRINTED;16.11.2017 18:17:42;Not scanned;9.945 KGM;colinan;trjaune;DR 01;JLR;EAGLE;;
1268000000467;1635818XXX;5818;15;PRINTED;16.11.2017 18:17:56;Not scanned;7.68 KGM;colinan;trjaune;DP 02;JLR;EAGLE;;
1268000000468;E4064899;4899;14;PRINTED;16.11.2017 18:18:11;Not scanned;6.705 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000469;1635825XXX;5825;12;PRINTED;16.11.2017 18:18:26;Not scanned;5.33 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000470;1548886;8886;20;PRINTED;16.11.2017 18:18:41;Not scanned;9.324 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000471;1259792XXX;9792;20;PRINTED;16.11.2017 18:18:56;Not scanned;6.51 KGM;colinan;trjaune;DI 23;JLR;EAGLE;;
1268000000472;1259805XXX;9805;25;PRINTED;16.11.2017 18:19:11;Not scanned;0.26 KGM;colinan;trjaune;E 059;JLR;EAGLE;;
1268000000473;E4043230;3230;16;PRINTED;16.11.2017 18:19:26;Not scanned;10.591 KGM;colinan;trjaune;DK 033;JLR;EAGLE;;
1268000000474;1635825XXX;5825;12;PRINTED;16.11.2017 18:19:41;Not scanned;5.33 KGM;colinan;trjaune;;JLR;EAGLE;;
1268000000475;E4043239;3239;16;PRINTED;16.11.2017 18:19:56;Not scanned;3.4 KGM;colinan;trjaune;DK 034;JLR;EAGLE;;
1268000000476;1669282XXX;9282;26;PRINTED;16.11.2017 18:20:11;Not scanned;5.4 KGM;colinan;trjaune;F 081;EAGLE;EAGLE;;
1268000000477;1835204XXX;5204;250;PRINTED;16.11.2017 18:20:27;Not scanned;37.65 KGM;colinan;trjaune;DT 02;EAGLE;EAGLE;;
1268000000478;1811642XXX;1642;700;PRINTED;16.11.2017 18:20:42;Not scanned;267.081 KGM;colinan;trjaune;DT 03;EAGLE;EAGLE;;
1268000000479;1894368XXX;4368;15;REUSABLE;16.11.2017 18:20:57;02.12.2017 02:33:30;7.152 KGM;colinan;trjaune;G 104;EAGLE;EAGLE;20171202004;
1268000000480;1254436XXX;4436;45;PRINTED;16.11.2017 18:21:12;Not scanned;27.6 KGM;colinan;trjaune;E 055;EAGLE;EAGLE;;
1268000000481;1259844XXX;9844;25;PRINTED;16.11.2017 18:21:27;Not scanned;0.26 KGM;colinan;trjaune;E 057;EAGLE;EAGLE;;
1268000000482;1318435XXX;8435;250;PRINTED;16.11.2017 18:21:42;Not scanned;0 KGM;colinan;trjaune;DT 01;EAGLE;EAGLE;;
1268000000483;1300378;378;2000;PRINTED;16.11.2017 18:21:58;Not scanned;0 KGM;colinan;trjaune;DC 25;EAGLE;EAGLE;;
1268000000484;1260156XXX;156;200;PRINTED;16.11.2017 18:22:13;Not scanned;134.067 KGM;colinan;trjaune;DN 01;EAGLE;EAGLE;;
1268000000485;1386061;6061;2000;PRINTED;16.11.2017 18:22:28;Not scanned;24.012 KGM;colinan;trjaune;DC 31;EAGLE;EAGLE;;
1268000000486;1497692XXX;7692;115;PRINTED;16.11.2017 18:22:44;Not scanned;0 KGM;colinan;trjaune;DN 03;EAGLE;EAGLE;;
1268000000487;E4053804;3804;25;PRINTED;16.11.2017 18:22:59;Not scanned;6.11 KGM;colinan;trjaune;F 111;EAGLE;EAGLE;;
1268000000488;E4039632;9632;80;PRINTED;16.11.2017 18:23:14;Not scanned;9.477 KGM;colinan;trjaune;DI 15;EAGLE;EAGLE;;
1268000000489;E4046028XXX;6028;15;PRINTED;16.11.2017 18:23:30;Not scanned;5.984 KGM;colinan;trjaune;DS 03;EAGLE;EAGLE;;
1268000000490;E4043236;3236;380;PRINTED;16.11.2017 18:23:45;Not scanned;284.988 KGM;colinan;trjaune;DS 02;EAGLE;EAGLE;;
1268000000491;E4079225;9225;100;PRINTED;16.11.2017 18:24:01;Not scanned;10.1 KGM;colinan;trjaune;DI 31;EAGLE;EAGLE;;
1268000000492;1259857;9857;25;PRINTED;16.11.2017 18:24:16;Not scanned;4.94 KGM;colinan;trjaune;E 061;EAGLE;EAGLE;;
1268000000493;1627369XXX;7369;30;PRINTED;16.11.2017 18:24:32;Not scanned;6.51 KGM;colinan;trjaune;E 031;EAGLE;EAGLE;;
1268000000494;1635822XXX;5822;30;PRINTED;16.11.2017 18:24:48;Not scanned;7.13 KGM;colinan;trjaune;E 033;EAGLE;EAGLE;;
1268000000495;E4039633;9633;58;PRINTED;16.11.2017 18:25:04;Not scanned;9.853 KGM;colinan;trjaune;DI 21;EAGLE;EAGLE;;
1268000000496;1620767XXX;767;16;PRINTED;16.11.2017 18:25:20;Not scanned;11.22 KGM;colinan;trjaune;C 060;LO3;EAGLE;;
1268000000497;1620768XXX;768;19;PRINTED;16.11.2017 18:25:36;Not scanned;3.6 KGM;colinan;trjaune;C 058;LO3;EAGLE;;
1268000000498;1620769XXX;769;20;PRINTED;16.11.2017 18:25:51;Not scanned;4.935 KGM;colinan;trjaune;C 056;LO3;EAGLE;;
1268000000499;1620766XXX;766;56;PRINTED;16.11.2017 18:26:07;Not scanned;16.53 KGM;colinan;trjaune;C 054;LO3;EAGLE;;
1268000000500;1697732XXX;7732;24;PRINTED;16.11.2017 18:26:23;Not scanned;2.6 KGM;colinan;trjaune;C 050;LO3;EAGLE;;
1268000000501;1697731XXX;7731;34;PRINTED;16.11.2017 18:26:39;Not scanned;5.95 KGM;colinan;trjaune;C 048;LO3;EAGLE;;
1268000000502;3140712600;7126;24;PRINTED;16.11.2017 18:26:55;Not scanned;8.8 KGM;colinan;trjaune;C 044;LO3;EAGLE;;
1268000000503;3140142200;1422;24;PRINTED;16.11.2017 18:27:11;Not scanned;9.25 KGM;colinan;trjaune;C 042;LO3;EAGLE;;
1268000000504;3140501770;5017;24;PRINTED;16.11.2017 18:27:27;Not scanned;9.25 KGM;colinan;trjaune;C 040;LO3;EAGLE;;
1268000000505;1463145XXX;3145;27;PRINTED;16.11.2017 18:27:43;Not scanned;10.864 KGM;colinan;trjaune;C 032;LO3;EAGLE;;
1268000000506;1507192XXX;7192;20;PRINTED;16.11.2017 18:27:59;Not scanned;10.584 KGM;colinan;trjaune;C 030;LO3;EAGLE;;
1268000000507;1761807XXX;1807;50;PRINTED;16.11.2017 18:28:15;Not scanned;7.701 KGM;colinan;trjaune;C 006;LO2;EAGLE;;
1268000000508;1761808XXX;1808;420;PRINTED;16.11.2017 18:28:31;Not scanned;202.08 KGM;colinan;trjaune;C 010;LO2;EAGLE;;
1268000000509;1761810XXX;1810;88;PRINTED;16.11.2017 18:28:47;Not scanned;7.476 KGM;colinan;trjaune;C 008;LO2;EAGLE;;
1268000000510;1449754XXX;9754;18;PRINTED;16.11.2017 18:29:03;Not scanned;9.88 KGM;colinan;trjaune;C 016;LO3;EAGLE;;
1268000000511;1784638XXX;4638;18;PRINTED;16.11.2017 18:29:20;Not scanned;10.146 KGM;colinan;trjaune;C 018;LO3;EAGLE;;
1268000000512;1449757XXX;9757;22;PRINTED;16.11.2017 18:29:36;Not scanned;4.899 KGM;colinan;trjaune;C 020;LO3;EAGLE;;
1268000000513;1449756XXX;9756;22;PRINTED;16.11.2017 18:29:52;Not scanned;4.968 KGM;colinan;trjaune;C 022;LO3;EAGLE;;
1268000000514;1449759XXX;9759;19;PRINTED;16.11.2017 18:30:08;Not scanned;5.6 KGM;colinan;trjaune;C 024;LO3;EAGLE;;
1268000000515;1449758XXX;9758;400;PRINTED;16.11.2017 18:30:24;Not scanned;128.32 KGM;colinan;trjaune;C 026;LO3;EAGLE;;
1268000000516;1437573XXX;7573;52;PRINTED;16.11.2017 18:30:41;Not scanned;4.24 KGM;colinan;trjaune;C 028;LO3;EAGLE;;
1268000000517;1620897XXX;897;12;PRINTED;16.11.2017 18:30:57;Not scanned;5.98 KGM;colinan;trjaune;B 014;LO3;EAGLE;;
1268000000518;1621000XXX;1000;16;PRINTED;16.11.2017 18:31:13;Not scanned;9.52 KGM;colinan;trjaune;B 012;LO3;EAGLE;;
1268000000519;1621001XXX;1001;18;PRINTED;16.11.2017 18:31:30;Not scanned;4.56 KGM;colinan;trjaune;B 010;LO3;EAGLE;;
1268000000520;1620997XXX;997;18;PRINTED;16.11.2017 18:31:46;Not scanned;4.37 KGM;colinan;trjaune;B 008;LO3;EAGLE;;
1268000000521;1620998XXX;998;400;PRINTED;16.11.2017 18:32:03;Not scanned;116.29 KGM;colinan;trjaune;B 006;LO3;EAGLE;;
1268000000522;1620999XXX;999;960;PRINTED;16.11.2017 18:32:20;Not scanned;249.86 KGM;colinan;trjaune;B 004;LO3;EAGLE;;
1268000000523;3140913900;9139;640;PRINTED;16.11.2017 18:32:36;Not scanned;129.482 KGM;colinan;trjaune;B 046;LO2;EAGLE;;
1268000000524;1924175XXX;4175;42;PRINTED;16.11.2017 18:32:53;Not scanned;11.567 KGM;colinan;trjaune;B 040;LO2;EAGLE;;
1268000000525;1134404XXX;4404;36;PRINTED;16.11.2017 18:33:10;Not scanned;8.88 KGM;colinan;trjaune;B 007;LO2;EAGLE;;
1268000000526;3140914770;9147;19;PRINTED;16.11.2017 18:33:26;Not scanned;10 KGM;colinan;trjaune;B 053;LO2;EAGLE;;
1268000000527;3140914670;9146;20;PRINTED;16.11.2017 18:33:43;Not scanned;6.3 KGM;colinan;trjaune;B 043;LO2;EAGLE;;
1268000000528;3140914500;9145;20;PRINTED;16.11.2017 18:34:00;Not scanned;10.5 KGM;colinan;trjaune;B 041;LO2;EAGLE;;
1268000000529;3140942500;9425;672;PRINTED;16.11.2017 18:34:17;Not scanned;336.5 KGM;colinan;trjaune;B 039;LO2;EAGLE;;
1268000000530;1433392XXX;3392;14;PRINTED;16.11.2017 18:34:34;Not scanned;8.4 KGM;colinan;trjaune;B 029;LO2;EAGLE;;
