Div.,Article,Sebango,Forced
1268,1142344UXX,2344,
1268,11439ST,39ST,
1268,1154739XXX,4739,
1268,1162878T00,2878,
1268,1168714LXX,8714,
1268,1172949AXX,2949,
1268,1175784REC,5784,
1268,11849AXX,49AX,
1268,1202536XXX,2536,
1268,1234863XXX,4863,
1268,1253493LAS,3493,
1268,1254476XXX,4476,
1268,3140909100,0909,
1268,3140968400,0968,
1268,3140995910,0995,
1268,3141064700,1064,
1268,3141073100,1073,
1268,3141074000,1074,
1268,3141150390,1150,
1268,3141172601,1172,
1268,1223608XXX,3608,
1268,9804132580,4132,
1268,1000676XXX,0676,
1268,10018391XX,1839,
1268,1003083XXX,3083,
1268,1007854LXX,7854,
1268,1015326XXX,5326,
1268,10154716XX,5471,
1268,2132500XXX,2500,
1268,1019181RXX,9181,
1268,1020937YXX,0937,
1268,1069581XXX,9581,
1268,1070971SXX,0971,
1268,3140408870,0408,
1268,3140554990,0554,
1268,3140580090,0580,
1268,3140825501,0825,
1268,3140068170,0068,
1268,3140123299,0123,
1268,1882899000,2899,
1268,1882906000,2906,
1268,1882966000,2966,
1268,1882974000,2974,
1268,1883027000,3027,
1268,1883035000,3035,
1268,1883047000,3047,
1268,1883055000,3055,
1268,1883087000,3087,
1268,1883095000,3095,
1268,1883600000,3600,
1268,1885118000,5118,
1268,1889513000,9513,
1268,1889684000,9684,
1268,1889709000,9709,
1268,3140038402,0038,
1268,1824157100,4157,
1268,1824200100,4200,
1268,188221000,2210,
1268,1819251000,9251,
1268,1821370110,1370,
1268,1821446900,1446,
1268,2072925XXX,2925,
1268,2143146XXX,3146,
1268,1963187LAS,3187,
1268,1963190AXX,3190,
1268,2143580XXX,3580,
1268,18G0662CXX,0662,
1268,31400932CX,0093,
1268,1672081AXX,2081,
1268,2093634XXX,3634,
1268,2091826RXX,1826,
1268,2080495XXX,0495,
1268,98182456EX,8245,
1268,98212603EX,1260,
1268,1978388HXX,8388,
1268,1993107LXX,3107,
1268,1988309KXX,8309,
1268,2077705KXX,7705,
1268,2122315BXX,2315,
1268,2171925HXX,1925,
1268,2046888AXX,6888,
1268,2053361XXX,3361,
1268,2301874XXX,1874,
1268,2181860KXX,1860,
1268,2086015HXX,6015,
1268,2243420MXX,3420,
1268,2243396XXX,3396,
1268,1883250000,3250,
1268,2192266XXX,2266,
1268,18902851V0,0285,
1268,2038112AXX,8112,
1268,TUBELADA5,ELAD,
1268,1873661HXX,3661,
1268,1332384JXX,2384,
1268,1400716T00,0716,
1268,1934713XXX,4713,
1268,9818245880,8245,
1268,E4060831T0,6083,
1268,1883122020,3122,
1268,1718862XXX,8862,
1268,1853136XXX,3136,
1268,1967883XXX,7883,
1268,1806024AXX,6024,
1268,1751163XXX,1163,
1268,1994437XXX,4437,
1268,1758593XXX,8593,
1268,1935953KXX,5953,
1268,1984299AXX,4299,
1268,2005599XXX,5599,
1268,18G5852C00,5852,
1268,1994919AXX,4919,
1268,1998647TXX,8647,
1268,1667467AXX,7467,
1268,18L0328C00,0328,
1268,1778209RXX,8209,
1268,1769710RXX,9710,
1268,9821260080,1260,
1268,1883282000,3282,
1268,2009888XXX,9888,
1268,2048317XXX,8317,
1268,2049213XXX,9213,
1268,2100673XXX,0673,
1268,1983829HXX,3829,
1268,2122130AXX,2130,
1268,1928159AXX,8159,
1268,3140070070,0070,
1268,3140089770,0089,
1268,3140475270,0475,
1268,31407705BA,0770,
1268,31408146B2,0814,
1268,31411087M0,1108,
1268,314114130C,1141,
1268,2192266X70,2266,
1268,E4028530XX,2853,
1268,E4057928R0,5792,
1268,E4068465,6846,
1268,E4083595R0,8359,
1268,T137713762,7713,
1268,1924136KXX,4136,
1268,31306086J0,0608,
1268,31401126RP,0112,
1268,31401950C0,0195,
1268,31402512R0,0251,
1268,31402976RP,0297,
1268,31403523R0,0352,
1268,31404368C0,0436,
1268,31404571LA,0457,
1268,31407653B1,0765,
1268,1657769KXX,7769,
1268,1657770XXX,7770,
1268,1674836XXX,4836,
1268,1701058AXX,1058,
1268,1703466CXX,3466,
1268,1719776XXX,9776,
1268,1755859AXX,5859,
1268,1761035AXX,1035,
1268,1780867AXX,0867,
1268,1788149KXX,8149,
1268,1792887AXX,2887,
1268,1800024AXX,0024,
1268,1804623XXX,4623,
1268,18271850RP,7185,
1268,1828834C00,8834,
1268,1881158KXX,1158,
1268,18829970B0,2997,
1268,18895101V0,9510,
1268,18895311C0,9531,
1268,18896871V0,9687,
1268,1351778XXX,1778,
1268,1387538VXX,7538,
1268,1387551BXX,7551,
1268,1387578BXX,7578,
1268,1387579JXX,7579,
1268,1387616HXX,7616,
1268,1389237JXX,9237,
1268,1393699XXX,3699,
1268,1394097XXX,4097,
1268,1394123RXX,4123,
1268,1396622AXX,6622,
1268,2280205XXX,0205,
1268,1421878HXX,1878,
1268,1422981AXX,2981,
1268,1425542XXX,5542,
1268,1434176XXX,4176,
1268,1457217XXX,7217,
1268,1464572HXX,4572,
1268,1476456HXX,6456,
1268,1481985JXX,1985,
1268,1507179XXX,7179,
1268,1509943XXX,9943,
1268,1528346ST,8346,
1268,1528346STI,8346,
1268,1531878AXX,1878,
1268,1533325HXX,3325,
1268,1533348RXX,3348,
1268,1533450RXX,3450,
1268,1560433LAS,0433,
1268,1562174XXX,2174,
1268,1570958XXX,0958,
1268,1597220HXX,7220,
1268,1620849XXX,0849,
1268,1620889XXX,0889,
1268,1621570JXX,1570,
1268,1623588HXX,3588,
1268,1624097XXX,4097,
1268,1635830RXX,5830,
1268,1654824AXX,4824,
1268,1656249XXX,6249,
1268,1657220AXX,7220,
1268,1106871YXX,6871,
1268,1109244XXX,9244,
1268,1110646UXX,0646,
1268,1110646XXX,0646,
1268,11121XX,21XX,
1268,11180307RP,8030,
1268,1124274HXX,4274,
1268,1141670XXX,1670,
1268,1142181XXX,2181,
1268,1149624RXX,9624,
1268,1158671MBP,8671,
1268,1162880XXX,2880,
1268,1165352XXX,5352,
1268,1166121AXX,6121,
1268,11674ST,74ST,
1268,1171065AXX,1065,
1268,1175792HXX,5792,
1268,1175950HXX,5950,
1268,11766ST,66ST,
1268,1180000XXX,0000,
1268,1191472HXX,1472,
1268,1232436AXX,2436,
1268,1233328HXX,3328,
1268,1215807XXX,5807,
1268,1249728XXX,9728,
1268,1271052HXX,1052,
1268,1276883XXX,6883,
1268,1277110XXX,7110,
1268,1310795XXX,0795,
1268,13182663XX,8266,
1268,1338385XXX,8385,
1268,1338885XXX,8885,
1268,1348331RXX,8331,
1268,3141064970,1064,
1268,3141074090,1074,
1268,3141145610,1145,
1268,3141147110,1147,
1268,3141178600,1178,
1268,1224112HXX,4112,
1268,9804768280,4768,
1268,9806474880,6474,
1268,2190370XXX,0370,
1268,1001796XXX,1796,
1268,1004830XXX,4830,
1268,10075131XX,7513,
1268,1010802XXX,0802,
1268,1012143XXX,2143,
1268,1013629XXX,3629,
1268,1015470CXX,5470,
1268,1015974XXX,5974,
1268,1020764XXX,0764,
1268,1021035XXX,1035,
1268,1056518RXX,6518,
1268,1057684AXX,7684,
1268,1060155XXX,0155,
1268,1074714HXX,4714,
1268,1075449SXX,5449,
1268,1075477XXX,5477,
1268,1080235AXX,0235,
1268,1081757X00,1757,
1268,1094191DXX,4191,
1268,1095130AXX,5130,
1268,1095444BXX,5444,
1268,1096331XXX,6331,
1268,1097831XXX,7831,
1268,1098273RXX,8273,
1268,11001XX,01XX,
1268,11008ST,08ST,
1268,11010ST,10ST,
1268,1104790AXX,4790,
1268,3140504090,0504,
1268,3140575290,0575,
1268,3140703601,0703,
1268,3140842260,0842,
1268,3140971910,0971,
1268,3140974402,0974,
1268,3141007199,1007,
1268,3141018500,1018,
1268,3140268490,0268,
1268,3140304301,0304,
1268,3140366110,0366,
1268,1889461070,9461,
1268,1889629000,9629,
1268,1889689000,9689,
1268,1889859000,9859,
1268,1890147000,0147,
1268,1882886000,2886,
1268,1882894000,2894,
1268,1882922000,2922,
1268,1882930000,2930,
1268,1882942000,2942,
1268,1882950000,2950,
1268,1882990000,2990,
1268,1883000200,3000,
1268,1883011000,3011,
1268,1883038000,3038,
1268,1883058000,3058,
1268,1883063000,3063,
1268,1883071000,3071,
1268,1883098000,3098,
1268,1888816900,8816,
1268,1823082070,3082,
1268,1824148100,4148,
1268,1829304100,9304,
1268,3141091500,1091,
1268,3141091800,1091,
1268,11506,06,
1268,151386400,3864,
1268,1118720000,8720,
1268,1820392100,0392,
1268,96041469EX,4146,
1268,98106915EX,0691,
1268,2077708HXX,7708,
1268,2094244BXX,4244,
1268,2204549MXX,4549,
1268,1533460XXX,3460,
1268,2049268XXX,9268,
1268,1818841BXX,8841,
1268,2123002BXX,3002,
1268,2143707HXX,3707,
1268,2142482HXX,2482,
1268,2091386KXX,1386,
1268,2223135HXX,3135,
1268,2207812XXX,7812,
1268,1879987RXX,9987,
1268,1810472RXX,0472,
1268,2086023KXX,6023,
1268,2046888XXX,6888,
1268,2126472AXX,6472,
1268,2287814MXX,7814,
1268,1894451XXX,4451,
1268,2017835RXX,7835,
1268,1810472XXR,0472,
1268,2243400MXX,3400,
1268,2243378MXX,3378,
1268,1889510001,9510,
1268,2192266AXX,2266,
1268,1832132XXX,2132,
1268,18902771V0,0277,
1268,1890279000,0279,
1268,1890282000,0282,
1268,2038112XXX,8112,
1268,1994437AXX,4437,
1268,2030027TXX,0027,
1268,2008761HXX,8761,
1268,1984299XXX,4299,
1268,1883155000,3155,
1268,1994919XXX,4919,
1268,1667467XXX,7467,
1268,2029848XXX,9848,
1268,1167302RXX,7302,
1268,2057788HXX,7788,
1268,1884934RXX,4934,
1268,2048241XXX,8241,
1268,1997354XXX,7354,
1268,2049241XXX,9241,
1268,2078116XXX,8116,
1268,E4076459T0,7645,
1268,3140031870,0031,
1268,3140044470,0044,
1268,3140703770,0703,
1268,1071147X70,1147,
1268,18G2452X70,2452,
1268,3140422970,0422,
1268,3141178670,1178,
1268,1080235X70,0235,
1268,18G6596X70,6596,
1268,1963190XXX,3190,
1268,1851524HXX,1524,
1268,2143580AXX,3580,
1268,31403265CX,0326,
1268,18G2944CXX,2944,
1268,31402454CX,0245,
1268,31401023CX,0102,
1268,1862605KXX,2605,
1268,1911983AXX,1983,
1268,1911978AXX,1978,
1268,2143828HXX,3828,
1268,2080495AXX,0495,
1268,2000261XXX,0261,
1268,E4058914HX,5891,
1268,E4059157XX,5915,
1268,E4060086XX,6008,
1268,E4071782,7178,
1268,E407931400,7931,
1268,E4084018R0,8401,
1268,GEN3,3,
1268,SS18825000,8825,
1268,1934713AXX,4713,
1268,1279349T00,9349,
1268,18G4829C00,4829,
1268,1490457RXX,0457,
1268,1719390XXX,9390,
1268,1926355AXX,6355,
1268,1935938AXX,5938,
1268,1967883AXX,7883,
1268,1718822XXX,8822,
1268,1883127000,3127,
1268,9815448980,5448,
1268,1993107XXX,3107,
1268,1883135000,3135,
1268,1883147000,3147,
1268,2393645XXX,3645,
1268,31303203B0,0320,
1268,31401499B1,0149,
1268,31405043B1,0504,
1268,31407695B1,0769,
1268,31407704J0,0770,
1268,31409959BA,0995,
1268,E4056722XX,5672,
1268,E4057139XB,5713,
1268,18G5759090,5759,
1268,18G5840W00,5840,
1268,18G63660RP,6366,
1268,18G0983100,0983,
1268,18G1053090,1053,
1268,18G13511C0,1351,
1268,18G15721T0,1572,
1268,18G17890RP,1789,
1268,18G3364090,3364,
1268,18G34050PA,3405,
1268,18G41141T0,4114,
1268,18227420RP,2742,
1268,18271650RP,7165,
1268,1827393XXX,7393,
1268,1840741KXX,0741,
1268,1881161XXX,1161,
1268,18827141C0,2714,
1268,1888815C00,8815,
1268,18895111C0,9511,
1268,18D0319700,0319,
1268,18D0894900,0894,
1268,1483598XXX,3598,
1268,1483638JXX,3638,
1268,1489357JXX,9357,
1268,14962753XX,6275,
1268,1509943AXX,9943,
1268,1509973RXX,9973,
1268,1510046XXX,0046,
1268,1514735KXX,4735,
1268,1531199XXX,1199,
1268,1531261HXX,1261,
1268,1536725XXX,6725,
1268,1538444XXX,8444,
1268,1603992BXX,3992,
1268,1620849AXX,0849,
1268,1622128XXX,2128,
1268,1654824XXX,4824,
1268,1655537HXX,5537,
1268,1656932XXX,6932,
1268,1657220XXX,7220,
1268,1666563XXX,6563,
1268,1693104BXX,3104,
1268,1698946TXX,8946,
1268,1703465XXX,3465,
1268,1720583RXX,0583,
1268,1721551RXX,1551,
1268,1727078XXX,7078,
1268,1727970XXX,7970,
1268,1755859XXX,5859,
1268,1761035XXX,1035,
1268,1761809KXX,1809,
1268,1764344HXX,4344,
1268,1780867XXX,0867,
1268,1788758HXX,8758,
1268,1792887XXX,2887,
1268,1800024XXX,0024,
1268,1804623AXX,4623,
1268,1166121XXX,6121,
1268,11680ST,80ST,
1268,1171065XXX,1065,
1268,1174729HXX,4729,
1268,1180069XXX,0069,
1268,1338885AXX,8885,
1268,1189064XXX,9064,
1268,11902ST,02ST,
1268,1232436XXX,2436,
1268,1196931RXX,6931,
1268,1215807AXX,5807,
1268,1249625XXX,9625,
1268,1249627RXX,9627,
1268,1254476XX,4476,
1268,1268307XXX,8307,
1268,1276883AXX,6883,
1268,1277119XXX,7119,
1268,1277409XXX,7409,
1268,1285932RXX,5932,
1268,1883262000,3262,
1268,1320036XXX,0036,
1268,1386919HXX,6919,
1268,1387538BXX,7538,
1268,1387551VXX,7551,
1268,1393699AXX,3699,
1268,1396622XXX,6622,
1268,2060833XXX,0833,
1268,1883270000,3270,
1268,1409402XXX,9402,
1268,1411281XXX,1281,
1268,1412122HXX,2122,
1268,1422981XXX,2981,
1268,1434176AXX,4176,
1268,1440180XXX,0180,
1268,1002612XXX,2612,
1268,1004178XXX,4178,
1268,1006535RXX,6535,
1268,1010680XXX,0680,
1268,1012784XXX,2784,
1268,1019180YXX,9180,
1268,1019760XXX,9760,
1268,1020937ZXX,0937,
1268,1028429JXX,8429,
1268,1056536GXX,6536,
1268,1057684XXX,7684,
1268,1057740XXX,7740,
1268,1061477XXX,1477,
1268,1071147XXX,1147,
1268,1073814XXX,3814,
1268,1080235XXX,0235,
1268,1090046XXX,0046,
1268,1090049HXX,0049,
1268,1092060HXX,2060,
1268,10922XX,22XX,
1268,10966HXX,66HX,
1268,1097385X10,7385,
1268,1098887XXB,8887,
1268,1102407XXX,2407,
1268,1104055HXX,4055,
1268,1109610XXX,9610,
1268,1112210PNG,2210,
1268,1134177XXX,4177,
1268,1138889XXX,8889,
1268,1138964XXX,8964,
1268,11401XX,01XX,
1268,1144880XXX,4880,
1268,1158897XX0,8897,
1268,1162639XXX,2639,
1268,1162880AXX,2880,
1268,1163478XXX,3478,
1268,3140770761,0770,
1268,3140889560,0889,
1268,3140909200,0909,
1268,3141063500,1063,
1268,3141064400,1064,
1268,3141064900,1064,
1268,3141074300,1074,
1268,3141076900,1076,
1268,3141175500,1175,
1268,9806916380,6916,
1268,10006761XX,0676,
1268,1002274XXX,2274,
1268,1002310XXX,2310,
1268,3140408890,0408,
1268,2035096120,5096,
1268,3140038401,0038,
1268,3140096790,0096,
1268,3140145599,0145,
1268,3140157920,0157,
1268,1882902000,2902,
1268,1882959000,2959,
1268,1882962000,2962,
1268,1883018000,3018,
1268,1883023000,3023,
1268,1883031000,3031,
1268,1883043000,3043,
1268,1883051000,3051,
1268,1883078000,3078,
1268,1883091000,3091,
1268,1883729000,3729,
1268,1889461000,9461,
1268,1889882000,9882,
1268,1823586900,3586,
1268,3141091690,1091,
1268,3141107500,1107,
1268,151385199,3851,
1268,188353000,3530,
1268,1118719990,8719,
1268,1118723599,8723,
1268,1889888001,9888,
1268,1889873001,9873,
1268,151869RXX,869R,
1268,2055607XXX,5607,
1268,2259229AXX,9229,
1268,2243507XXX,3507,
1268,1883126C00,3126,
1268,2290488TXX,0488,
1268,2159617XXX,9617,
1268,1883254000,3254,
1268,1277409R10,7409,
1268,18902811V0,0281,
1268,1458792TXX,8792,
1268,1914383XXX,4383,
1268,219082HXX,082H,
1268,1883286000,3286,
1268,1956978XXX,6978,
1268,1560439RXX,0439,
1268,1997716XXX,7716,
1268,1934757AXX,4757,
1268,1655281JXX,5281,
1268,18G4980C00,4980,
1268,1694519AXX,4519,
1268,9821260380,1260,
1268,1867373XXX,7373,
1268,2021024XXX,1024,
1268,2049205XXX,9205,
1268,1883163000,3163,
1268,2101040RXX,1040,
1268,2100675RXX,0675,
1268,1883159500,3159,
1268,18G6137CXX,6137,
1268,31400931CX,0093,
1268,2094244XXX,4244,
1268,2091820XXX,1820,
1268,2091832XXX,1832,
1268,2125278XXX,5278,
1268,1883171000,3171,
1268,98047682EX,4768,
1268,98064748EX,6474,
1268,1271036EXX,1036,
1268,1916771EXX,6771,
1268,98182455EX,8245,
1268,2215145XXX,5145,
1268,1273768XXX,3768,
1268,2077705HXX,7705,
1268,2049265XXX,9265,
1268,E4044058XH,4405,
1268,1818841XXX,8841,
1268,2123002XXX,3002,
1268,2204544MXX,4544,
1268,2207812BXX,7812,
1268,1823147C00,3147,
1268,1820425C00,0425,
1268,SS00815304,0815,
1268,SS25253000,5253,
1268,TUBELADA3-60,ELAD,
1268,TUBELADA6,ELAD,
1268,1873661KXX,3661,
1268,1348860JXX,8860,
1268,1823958RXX,3958,
1268,1823961XXX,3961,
1268,1806385XXX,6385,
1268,1655537RXX,5537,
1268,1334993AXX,4993,
1268,1260585,0585,
1268,1318305,8305,
1268,1719411HXX,9411,
1268,1865404HXX,5404,
1268,1967887XXX,7887,
1268,1962231XXX,2231,
1268,1087136RXX,7136,
1268,1802072XXX,2072,
1268,1680213XXX,0213,
1268,1958681AXX,8681,
1268,1883138000,3138,
1268,1883142TXX,3142,
1268,1993183XXX,3183,
1268,1845353XXX,5353,
1268,1935953HXX,5953,
1268,1806317AXX,6317,
1268,31406855J0,0685,
1268,31407018T0,0701,
1268,31408108B1,0810,
1268,31408137B1,0813,
1268,31408259V0,0825,
1268,31409810W0,0981,
1268,31410056W0,1005,
1268,3141057JXX,1057,
1268,31411728R0,1172,
1268,E4028526XX,2852,
1268,E4043712MA,4371,
1268,E4058241R0,5824,
1268,E4074158XX,7415,
1268,E4078254R0,7825,
1268,1463138T00,3138,
1268,1904046XXX,4046,
1268,1924136HXX,4136,
1268,31401451B1,0145,
1268,31401500B1,0150,
1268,31401948T0,0194,
1268,31403351RP,0335,
1268,314038941C,0389,
1268,31404566C0,0456,
1268,18G51110RP,5111,
1268,18G53151C0,5315,
1268,18G5427000,5427,
1268,18G5840999,5840,
1268,18G61230PA,6123,
1268,18G6262700,6262,
1268,18G63790RP,6379,
1268,18G1214900,1214,
1268,18G1284090,1284,
1268,18G18790RP,1879,
1268,18G25921C0,2592,
1268,18G34121J0,3412,
1268,18G36520RP,3652,
1268,18G4118900,4118,
1268,18241410RP,4141,
1268,1824164AXX,4164,
1268,18246590RP,4659,
1268,1881158HXX,1158,
1268,1882860B00,2860,
1268,18896831V0,9683,
1268,18896911V0,9691,
1268,18898811V0,9881,
1268,18G08671C0,0867,
1268,14801682XX,0168,
1268,1480168XXX,0168,
1268,1485380AXX,5380,
1268,1485458AXX,5458,
1268,1490458XXX,0458,
1268,1509078LAS,9078,
1268,1509947XXX,9947,
1268,1510039XXX,0039,
1268,1539947XXX,9947,
1268,1551823XXX,1823,
1268,1572029HXX,2029,
1268,1620762XXX,0762,
1268,1620770XXX,0770,
1268,1623495XXX,3495,
1268,1631779XXX,1779,
1268,1653659XXX,3659,
1268,1656250HXX,6250,
1268,1656982HXX,6982,
1268,1657769HXX,7769,
1268,1684973XXX,4973,
1268,1690069AXX,0069,
1268,1690116XXX,0116,
1268,1701067AXX,1067,
1268,1719700XXX,9700,
1268,1720411RXX,0411,
1268,1720421AXX,0421,
1268,1761939AXX,1939,
1268,1768408XXX,8408,
1268,1768986AXX,8986,
1268,1770107AXX,0107,
1268,1786275AXX,6275,
1268,1788149HXX,8149,
1268,1788154XXX,8154,
1268,1798807AXX,8807,
1268,1818209J00,8209,
1268,1819238HXX,9238,
1268,11770ST,70ST,
1268,1178427BXX,8427,
1268,11849XXX,49XX,
1268,11874PEINT,74PE,
1268,1191472KXX,1472,
1268,1192499AXX,2499,
1268,1192556RXX,2556,
1268,1208261RXX,8261,
1268,1257947BXX,7947,
1268,12744709KXX,4470,
1268,1276887XXX,6887,
1268,1277291XXX,7291,
1268,2159126XXX,9126,
1268,2194792AXX,4792,
1268,2143823AXX,3823,
1268,1279301RXX,9301,
1268,1312357XXX,2357,
1268,1312358HXX,2358,
1268,1314387RXX,4387,
1268,1321424KXX,1424,
1268,1333684CXX,3684,
1268,1335720CXX,5720,
1268,1338351RXX,8351,
1268,1338378RXX,8378,
1268,1338881XXX,8881,
1268,1339439XXX,9439,
1268,1382518AXX,2518,
1268,1382896XXX,2896,
1268,1385844XXX,5844,
1268,1387538XXX,7538,
1268,1387616KXX,7616,
1268,1394088AXX,4088,
1268,1413707XXX,3707,
1268,1414140XXX,4140,
1268,1432159RXX,2159,
1268,1443953XXX,3953,
1268,1449594XXX,9594,
1268,1449760YXX,9760,
1268,1476456FXX,6456,
1268,1007623YXX,7623,
1268,1016521XXX,6521,
1268,10602039XX,0203,
1268,1060204RXX,0204,
1268,1061223JXX,1223,
1268,1076191AXX,6191,
1268,1081049R00,1049,
1268,1081050XXX,1050,
1268,1081307XXX,1307,
1268,1081761XXX,1761,
1268,1082271XXX,2271,
1268,1087424XXX,7424,
1268,1093560XXX,3560,
1268,1094191JXX,4191,
1268,1095895XXX,5895,
1268,1097827XXX,7827,
1268,1098892CXX,8892,
1268,1099253HXX,9253,
1268,11002XX,02XX,
1268,11006ST,06ST,
1268,1104872XXX,4872,
1268,1106622AXX,6622,
1268,1106867YXX,6867,
1268,1109209XXX,9209,
1268,1115352XXX,5352,
1268,1120621ZXX,0621,
1268,1133696HXX,3696,
1268,1136547XXX,6547,
1268,1148427BXX,8427,
1268,1154526LAS,4526,
1268,11677ST,77ST,
1268,11725STC,25ST,
1268,11725T,25T,
1268,1172664RXX,2664,
1268,1172946HXX,2946,
1268,1172949XXX,2949,
1268,11742ST,42ST,
1268,1175784HXX,5784,
1268,3140770510,0770,
1268,3140874600,0874,
1268,3140909699,0909,
1268,3141040900,1040,
1268,3141045200,1045,
1268,3141135210,1135,
1268,3141141200,1141,
1268,3141152700,1152,
1268,3141178500,1178,
1268,1223608AXX,3608,
1268,1007513XXX,7513,
1268,3140366210,0366,
1268,1889616000,9616,
1268,1889874000,9874,
1268,3110016900,0016,
1268,3140068100,0068,
1268,1829479900,9479,
1268,1882000100,2000,
1268,1882926000,2926,
1268,1882946000,2946,
1268,1882986000,2986,
1268,1882994000,2994,
1268,1883000100,3000,
1268,1883007000,3007,
1268,1883067000,3067,
1268,1883075000,3075,
1268,1883246000,3246,
1268,1883539100,3539,
1268,1821634100,1634,
1268,1821968900,1968,
1268,1823090090,3090,
1268,3141091600,1091,
1268,11553,53,
1268,1552526,2526,
1268,1118719900,8719,
1268,1819180900,9180,
1268,1819203000,9203,
1268,1819313900,9313,
1268,1820194090,0194,
1268,2215139HXX,5139,
1268,2204539XXX,4539,
1268,2077704HXX,7704,
1268,2207811HXX,7811,
1268,1938533GRE,8533,
1268,2024547XXX,4547,
1268,2172252HXX,2252,
1268,1551869RXX,1869,
1268,1879989XXX,9989,
1268,2026774XXX,6774,
1268,1708895XXX,8895,
1268,2086024XXX,6024,
1268,2257015CXX,7015,
1268,2126478HXX,6478,
1268,2243393XXX,3393,
1268,2297789KXX,7789,
1268,2337029HXX,7029,
1268,1846320XXX,6320,
1268,18902801V0,0280,
1268,2162716AXX,2716,
1268,2024547X70,4547,
1268,1817578XXX,7578,
1268,1997717XXX,7717,
1268,2035096100,5096,
1268,1998794TXX,8794,
1268,2001174TXX,1174,
1268,2044433HXX,4433,
1268,1823807C00,3807,
1268,1883159000,3159,
1268,2043105XXX,3105,
1268,1719129HXX,9129,
1268,1093088RXX,3088,
1268,1668741RXX,8741,
1268,2009900XXX,9900,
1268,2021322KXX,1322,
1268,2048327MXX,8327,
1268,1997398XXX,7398,
1268,1883162000,3162,
1268,18G3405X70,3405,
1268,3140475470,0475,
1268,3140852770,0852,
1268,3141007070,1007,
1268,1093219X70,3219,
1268,1117368X70,7368,
1268,1480129,0129,
1268,2143214XXX,3214,
1268,18G5805CXX,5805,
1268,31400934CX,0093,
1268,2006959HXX,6959,
1268,1501709AXX,1709,
1268,1867372XXX,7372,
1268,1951513XXX,1513,
1268,2023567AXX,3567,
1268,2077591AXX,7591,
1268,2171183XXX,1183,
1268,1955443HXX,5443,
1268,96772347EX,7234,
1268,1271037EXX,1037,
1268,1785249EXX,5249,
1268,E4073224XB,7322,
1268,E4073224XX,7322,
1268,E4079367R0,7936,
1268,E4079978,7997,
1268,E4083758R0,8375,
1268,SS18037000,8037,
1268,TUBELADA2-60,ELAD,
1268,TUBELADA3,ELAD,
1268,1906839XXX,6839,
1268,1386493T00,6493,
1268,1462891T00,2891,
1268,E4051421T0,5142,
1268,E4083938T0,8393,
1268,1823959RXX,3959,
1268,1603539XXX,3539,
1268,31403995C0,0399,
1268,151594499,5944,
1268,1660004AXX,0004,
1268,1802073XXX,2073,
1268,1680212XXX,0212,
1268,1883143TXX,3143,
1268,1990267XXX,0267,
1268,1810472MXX,0472,
1268,31407652BA,0765,
1268,31407751B2,0775,
1268,314097441V,0974,
1268,31411273B1,1127,
1268,31411412C0,1141,
1268,2182775HXX,2775,
1268,E3020568XX,2056,
1268,E4047500XX,4750,
1268,E4051423LA,5142,
1268,E4055379T0,5537,
1268,E4058249R0,5824,
1268,E4059228EX,5922,
1268,E4059363XX,5936,
1268,E407178010,7178,
1268,E40721324X,7213,
1268,E4072572R0,7257,
1268,18G6600100,6600,
1268,1904047XXX,4047,
1268,31401230B1,0123,
1268,31401494J0,0149,
1268,31401508B1,0150,
1268,31403025C0,0302,
1268,31403049B1,0304,
1268,31403265J0,0326,
1268,18G4206100,4206,
1268,18G47161T0,4716,
1268,18G47891C0,4789,
1268,18G4807700,4807,
1268,18G4985090,4985,
1268,18G5915ZZZ,5915,
1268,18G6281C00,6281,
1268,18896301V0,9630,
1268,18896821V0,9682,
1268,18896901V0,9690,
1268,18898801V0,9880,
1268,18D2870100,2870,
1268,18D6584900,6584,
1268,18G0647C00,0647,
1268,18G0649100,0649,
1268,1764918XXX,4918,
1268,1772238XXX,2238,
1268,1772278X00,2278,
1268,1784640XXX,4640,
1268,1788147XXX,8147,
1268,1788772XXX,8772,
1268,1791118XXX,1118,
1268,1791399XXX,1399,
1268,1794609AXX,4609,
1268,1804165XXX,4165,
1268,18185981J0,8598,
1268,1823175R00,3175,
1268,18235860RP,3586,
1268,1340535XXX,0535,
1268,1348557HXX,8557,
1268,1348563XXX,8563,
1268,1351587AXX,1587,
1268,1380275HXX,0275,
1268,1383264LAS,3264,
1268,1384019KXX,4019,
1268,1387566VXX,7566,
1268,1394124XXX,4124,
1268,1412121XXX,2121,
1268,1415960VXX,5960,
1268,1443952XXX,3952,
1268,1449595XXX,9595,
1268,1450041XXX,0041,
1268,1458794XXX,8794,
1268,14801553XX,0155,
1268,1482287FXX,2287,
1268,1482287KXX,2287,
1268,1485381AXX,5381,
1268,1485462AXX,5462,
1268,1489357XXX,9357,
1268,1509946XXX,9946,
1268,1512314AXX,2314,
1268,1514696XXX,4696,
1268,1514774HXX,4774,
1268,1526071XXX,6071,
1268,1533447RXX,3447,
1268,15488083XX,8808,
1268,1549826XXX,9826,
1268,1557374BXX,7374,
1268,1597220CXX,7220,
1268,1598343XXX,8343,
1268,1620887KXX,0887,
1268,1642160XXB,2160,
1268,1642160XXX,2160,
1268,1654828XXX,4828,
1268,1660881AXX,0881,
1268,1690117XXX,0117,
1268,1709291XXX,9291,
1268,1758100KXX,8100,
